at,score,thumbsUpCount,reviewCreatedVersion,replyContent,repliedAt,appVersion,review,label,Lable Confidence Score
2024-09-14 15:33:57,1,2,5.2.3,,,5.2.3,Got the message not compatible with my device,offers issue,0.8210374712944031
2024-09-14 13:00:18,1,2,7.0.8,,,7.0.8,"Very bad experience.i can't open my app, otp not received.",app slowness,0.43171966075897217
2024-09-14 11:28:28,5,0,6.0.6,,,6.0.6,Best services and best experience,customer service,0.8925535082817078
2024-09-14 11:15:30,5,2,6.0.6,,,6.0.6,This App is not working in my Phone,offers issue,0.7377114295959473
2024-09-14 10:23:03,1,2,7.0.8,,,7.0.8,The experience was great until recent update. It doesn't show my bookings or history. Doesn't allow to web check in. Needs a lot of improvement,offers issue,0.5273550152778625
2024-09-14 10:11:22,1,2,6.0.6,,,6.0.6,"It constantly shows that app needs to be updated and the app doesn't work, not update is available on play store",offers issue,0.8544453382492065
2024-09-14 06:32:50,1,2,5.1.7,,,5.1.7,Currently not able to use. Indicates device not compatible.,offers issue,0.9328079223632812
2024-09-13 23:16:33,1,2,7.0.8,,,7.0.8,"Since the latest update app is not working. It doesn't show flight details ,booking details etc",offers issue,0.5238701105117798
2024-09-13 21:56:19,1,1,6.0.3,,,6.0.3,Nothing Works !,offers issue,0.9010192155838013
2024-09-13 21:32:48,1,2,,,,,This app says yr mobile Is not compatible with this version Showing same message for 2 of my android phones,offers issue,0.9239775538444519
2024-09-13 20:28:00,1,1,7.0.8,,,7.0.8,This upgraded version is not user friendly.it is neither fetching my account details nor letting me update my profile also.,offers issue,0.7276651263237
2024-09-13 18:13:29,1,0,6.0.6,,,6.0.6,Can use very bad,offers issue,0.8800866007804871
2024-09-13 14:39:25,1,0,7.0.7,,,7.0.7,Worst app- trying from one hours and not able to check-in. Pathetic,booking problem,0.43077605962753296
2024-09-13 12:11:27,1,7,7.0.8,,,7.0.8,"Can't even login with the OTP rejected on every occasion, try to login with password but still need an OTP to confirm a password change because it doesn't recognise my password despite changing it on website. Absolutely useless. Just phone them, you'll get someone who is more competent",offers issue,0.8958112001419067
2024-09-13 12:00:30,2,10,7.0.8,,,7.0.8,"New version is bad. 1. Shows no upcoming flights and can't save upcoming flights 2. Shows no previous flights 3. After web check in option of download, share or email sends the ticket not the boarding pass. 4. profile is not shown Very disappointed with this updated app.",offers issue,0.4909379184246063
2024-09-13 11:43:29,1,0,7.0.7,,,7.0.7,New update sucks,offers issue,0.9123866558074951
2024-09-13 10:32:38,4,0,5.2.3,,,5.2.3,No message after booking tickets. Quite unnerving..,offers issue,0.44699177145957947
2024-09-13 07:08:26,1,0,,,,,Worst flight. No management. No cooperation,offers issue,0.8246011734008789
2024-09-13 06:08:19,1,0,7.0.7,,,7.0.7,Very Bad Service don't go to indigo,offers issue,0.5203422904014587
2024-09-13 05:56:57,1,0,7.0.8,,,7.0.8,"Indigo is becoming Indian railways, flights gets delayed every now and then because of their poorly managed and poorly operating system. Never ever gonna fly with airline.",offers issue,0.8605346083641052
2024-09-13 02:15:37,1,0,,,,,some time work and some time not working.,offers issue,0.8366181254386902
2024-09-13 01:10:51,5,0,7.0.7,,,7.0.7,Very user-friendly interface,offers issue,0.32737287878990173
2024-09-12 21:49:41,1,0,7.0.7,,,7.0.7,"If we check the price on 19th Sep (Cochin to Doha), it shows Rs.28326/ adult by adding one traveller.... By adding two travellers, it shows Rs.30436/ adult....Why such difference of Rs.2110/ adult on booking two tickets? I checked for different dates for one and two travellers or more ...the same happens.. May l know the reason..",offers issue,0.7483108639717102
2024-09-12 21:27:04,1,2,7.0.8,,,7.0.8,"Very Bad experience. Previous version was good and working well. This new very is pathetic and Bakwas.. We expect higher service from such good airlines but they don't want to provide. All segments not working smoothly. Can't add current travel, can't read OTP to log in or profile update....😟😟😐😐😐",offers issue,0.4573197364807129
2024-09-12 19:55:21,1,0,7.0.8,,,7.0.8,Worst experience. Previous version was better,offers issue,0.8983614444732666
2024-09-12 19:52:08,1,1,7.0.7,,,7.0.7,"App is ok but not satisfied with service.For the first time booked 8 flight tickets for my family to & from Hyderabad.Due to medical emergency I had to cancel my tickets and for which I had to be part with ₹25184 as a penalty out of ₹38236.I just received ₹13040.I spoke to customer care & they connected me to their medical team,but the reason given was medical emergency cannot be claimed since it was my sister's husband in the hospital.I may never be able to book the tickets again due to my loss",booking problem,0.4426117539405823
2024-09-12 18:58:53,1,0,7.0.8,,,7.0.8,During an interconnecting flight- The Indigo app is not able to do Web checkin. Leading me to miss my flight and loss of thousands of rupees.,offers issue,0.4927484095096588
2024-09-12 17:59:26,1,0,6.0.6,,,6.0.6,The app is no longer working on Android version 9. Please help!,offers issue,0.8635295629501343
2024-09-12 16:42:24,2,0,6.0.6,,,6.0.6,No good this apps,offers issue,0.7135725021362305
2024-09-12 14:57:01,5,0,6.0.5,,,6.0.5,Good experience staff behaviour very better good,customer service,0.8014447689056396
2024-09-12 13:05:31,1,0,,,,,App showing Delhi as outgoing airport can't change,offers issue,0.8314763903617859
2024-09-12 10:53:26,1,1,7.0.7,,,7.0.7,"Has become useless. Can't retrieve boarding pass, doesn't remember trips so one has to enter the PNR each time, and only seems keen to push their paid services. Was such a good app earlier. Very disappointed.",offers issue,0.570232629776001
2024-09-12 07:14:29,1,1,7.0.8,,,7.0.8,The latest update of the app has made the app useless I cannot save the itinerary Cannot retrieve booking Please revert to previous version which was functional,booking problem,0.5791684985160828
2024-09-12 07:11:16,1,0,6.0.6,,,6.0.6,Suddenly this app is not getting upgraded. I can't see my bookings to be able to modify them as they are super flexi at the highest price. I can not do anything about it. This is pathetic.,booking problem,0.3945763111114502
2024-09-12 02:26:49,1,0,7.0.8,,,7.0.8,Very bad now it's not opening,offers issue,0.4827095866203308
2024-09-12 00:30:07,5,0,7.0.7,,,7.0.7,India's Best Airlines 💙,customer service,0.4448031485080719
2024-09-11 23:28:08,1,0,7.0.7,,,7.0.7,Very very very bad application,offers issue,0.9111223220825195
2024-09-11 21:32:46,5,0,6.0.6,,,6.0.6,All is well,customer service,0.4063456654548645
2024-09-11 21:19:41,1,1,7.0.8,,,7.0.8,"Worst app.asking to update, after updating asking to login. Post login, not at all able to add future bookings in my trips option. Gets vanished immediately, then what's the use of the app?",offers issue,0.3779136836528778
2024-09-11 19:27:02,1,0,7.0.7,,,7.0.7,"with latest version not able to see upcoming trips , bookings are not seen, worst experience, indigo should fix this bug most urgently",booking problem,0.6522293090820312
2024-09-11 18:45:07,1,3,7.0.8,,,7.0.8,Absolute nonsense app. After updating to latest version I can't even add/save any PNR details. I really doubt how this app got 4.6 ratings. How come a basis idea is lacking in such big app.,offers issue,0.863067626953125
2024-09-11 17:16:27,1,0,,,,,Garbage app. Garbage flights. Delayed by 24hrs. Take 10-15mins for someone to pick the call,app slowness,0.573962390422821
2024-09-11 14:37:42,1,0,6.0.6,,,6.0.6,"N78 ww9l@×78/7,2n7@ 71n7⁷7nHi, Good morning. I'm at BLR for 2 days. Request your time to meet you for 15 - 20 minutes. Few idea and thoughts to discuss. Can I meet you @ 11-12 or 2-3pm today? At your convenience. Appreciate your time.",offers issue,0.5747316479682922
2024-09-11 10:44:00,1,0,,,,,new update Not support on my phone,offers issue,0.8286053538322449
2024-09-11 10:21:41,1,0,7.0.7,,,7.0.7,Despite giving OTP its not verifying. Bug with the app Please dev team test this.,offers issue,0.9186615943908691
2024-09-11 09:01:23,1,0,7.0.8,,,7.0.8,Never shows the upcoming trips in my trips,offers issue,0.5238516330718994
2024-09-11 08:48:08,1,2,7.0.8,,,7.0.8,App is not showing trips data even after booking through it . Retrieve bookings option is not working. During ticket booking app kept freezing. Very bad ui and app performance.,booking problem,0.40959790349006653
2024-09-11 00:54:22,1,7,7.0.8,Now login process is changed. Please try to login with your mobile number as username and password would be OTP.,2017-06-02 13:00:57,7.0.8,"I am not able to login, something went wrong msg being displayed",offers issue,0.6927125453948975
2024-09-10 22:01:46,5,0,6.0.6,,,6.0.6,"Dependable and reliable, though not pocket friendly.",offers issue,0.6709648966789246
2024-09-10 21:19:14,1,0,7.0.7,,,7.0.7,Unable to book flights after updating the application. Application goes hang. Prior I choose only indigo. After facing that issue I choose Air India flight..... Better than indigo...,booking problem,0.44843053817749023
2024-09-10 21:13:29,1,0,,,,,Cheaters bustards,offers issue,0.4860812723636627
2024-09-10 21:06:43,1,0,7.0.8,,,7.0.8,Not showing booking details in upcoming trips. Neither option of adding trips.,offers issue,0.5340366363525391
2024-09-10 19:20:31,1,0,7.0.8,,,7.0.8,The latest update has made this app totally useless.,offers issue,0.8610765933990479
2024-09-10 18:38:27,1,0,7.0.7,,,7.0.7,"God forsaken app - the app and the website do not share ticket information even though the account is same. Could not find my ticket, could not web check in, even after web check in on the website - sending boarding pass to email doesn't send the email - checked spam and inbox for it not there at all.",offers issue,0.49594783782958984
2024-09-10 16:40:49,5,0,7.0.7,,,7.0.7,Time properly super👏,customer service,0.43103137612342834
2024-09-10 15:42:35,5,0,7.0.7,,,7.0.7,"Good airlines,",customer service,0.5820266008377075
2024-09-10 14:41:32,1,0,7.0.8,,,7.0.8,They are using AI still their app is lagging too much. Need to improve more nd more,app slowness,0.6624239683151245
2024-09-10 14:31:05,1,11,7.0.7,,,7.0.7,"Pathetic, it is difficult to get the booking history, find booking details and modify booking. We cant get bokking details from my trip, it will be cleared when we need it. Frustrated by this indigo app as we miss the booking history from the app when we need it. Earlier version was very good and convenient, being a leading airline indigo need to improve its app to provide a customer friendly service.",customer service,0.44871702790260315
2024-09-10 14:21:01,5,0,6.0.6,,,6.0.6,indigo is best in the world 🌍,offers issue,0.4333120882511139
2024-09-10 11:03:41,4,0,7.0.7,,,7.0.7,How to add bookings to my trips in new updated app..?? Not showing the recent trips in app. Waiting for a response from indigo.,booking problem,0.5386322140693665
2024-09-10 06:55:50,1,0,7.0.8,,,7.0.8,Armed forces not available,offers issue,0.9035502672195435
2024-09-10 00:39:36,1,0,,,,,Pethetic app I have trip to plan and re schedule but. App is showing not compatible from few days,offers issue,0.3327019512653351
2024-09-09 20:54:18,1,0,5.2.5,,,5.2.5,While booking it suddenly says not compatible. I was using this frequently.,booking problem,0.573658287525177
2024-09-09 20:35:02,1,3,7.0.7,,,7.0.7,"The only reason for me to install the app is website sucks and the payment kept failing. App is beyond disaster. Spent 10 minutes on filling in the details, switched app to check passport details, then the app starts from step 1. One thing people use the airlines online service is to check-in and the damn thing is broken.",payment issue,0.4937431216239929
2024-09-09 18:46:13,1,7,7.0.7,,,7.0.7,"I'm extremely disappointed with the Indigo app. Despite logging in, I'm unable to view my booking details or check-in through the app. This is a basic functionality that's not working, making the app useless for me. As a frequent flyer, I expect a seamless experience, but the Indigo app is falling short. Please fix this issue to make the app functional again.",booking problem,0.5742352604866028
2024-09-09 18:35:25,1,0,6.0.6,,,6.0.6,Not compatible,offers issue,0.9316694140434265
2024-09-09 18:24:41,1,1,5.0.61,,,5.0.61,"Could not open app since few days. It asked for update & no update is available in playstore, at present app not available in play store..very disappointed from indigo..",offers issue,0.7458112239837646
2024-09-09 13:36:21,1,0,,,,,Old version is very helpful and good than this version,offers issue,0.8550158143043518
2024-09-09 11:36:59,2,3,7.0.7,,,7.0.7,"Earlier the app was good. But now, after the updation, the upcoming trips are not displayed while opening the app. It creates a lot of difficulties. Hope the IndiGo authorities may kindly look into this and make the app more user-friendly, as if the app is fully user-friendly in bookings etc🙏",offers issue,0.5808494687080383
2024-09-09 09:39:00,2,41,7.0.7,,,7.0.7,Used to be a pretty decent App but they seem to have ruined it with a recent update. They've disabled the ability to remember bookings and also disabled sending the boarding pass on email (you can only send itinerary now). Very weird choices. You can still check-in but the only way you can keep the boarding pass is to take a screenshot.,offers issue,0.5923337340354919
2024-09-09 09:27:56,5,0,7.0.7,,,7.0.7,Upcoming trips are not getting updated,offers issue,0.49468907713890076
2024-09-09 09:25:11,1,0,7.0.7,,,7.0.7,The app needs a proper backend and intergeneration audit as it doesn't allow me to set my password 😔 and seems like it none of indigo's problem to fix the customer experience,offers issue,0.6877664923667908
2024-09-08 23:11:50,1,0,7.0.8,,,7.0.8,"The worst app ever, can't retrieve reservations, can't even make a new reservation",booking problem,0.457529217004776
2024-09-08 22:11:20,1,3,4.1.1,,,4.1.1,"Its a samsung galaxy note 9, why isn't it compatible with your app ! Funny !!",offers issue,0.8568000197410583
2024-09-08 19:40:48,1,0,7.0.8,,,7.0.8,Hurrible... You cannot save your details even after entering OTP.... You cannot add PNR,offers issue,0.5965262055397034
2024-09-08 17:38:42,5,0,7.0.8,,,7.0.8,Worst ever seen any app,offers issue,0.8308600783348083
2024-09-08 17:31:18,1,0,7.0.7,,,7.0.7,"It's getting worse from bad after an update. Web check in is an issue. The boarding pass does not get downloaded. And once share , it's just itinerary and jot boarding pass.",offers issue,0.7039350271224976
2024-09-08 16:34:35,1,0,7.0.8,,,7.0.8,Worst app. Minus 5 rating. You can't save your trip.,offers issue,0.8903285264968872
2024-09-08 15:57:33,1,0,6.0.6,,,6.0.6,"Too bad app... Keeps promoting for upgrade but never does. It also says device unsupported. Every other app are compatible but not this one, looks like it is some advance app.",offers issue,0.7687130570411682
2024-09-08 13:44:17,1,0,,,,,"worst application. Data shown is incorrect, one keeps it refreshing even then data is not reflected",offers issue,0.8317431211471558
2024-09-08 13:20:38,1,0,,,,,Can't even login. The OTP is not recognized 🙄. Not sure the simplest function pass through QA??,offers issue,0.8711971044540405
2024-09-08 11:56:26,1,0,6.0.6,,,6.0.6,Poor app. Baseless downloads,offers issue,0.678387463092804
2024-09-08 02:42:14,1,0,,,,,Always on error nd errors,offers issue,0.9039531350135803
2024-09-08 00:55:03,1,0,7.0.8,,,7.0.8,The latest update doesn't allow me to save my trip and boarding pass.,offers issue,0.6574836373329163
2024-09-07 23:24:02,1,1,,,,,"This ""new and improved"" app is totally broken. So much for improved UX except that I can't log in...crazy right....trying to login from US...when I get the OTP and enter it the message I get is incorrect otp and can't login. Sometimes I don't get an otp. Indigo has successfully broken a working app",offers issue,0.9210026264190674
2024-09-07 21:44:04,1,0,,,,,app not open my mobile phone,offers issue,0.600569486618042
2024-09-07 20:25:49,4,0,6.0.1,,,6.0.1,This app doesn't run on old devices for me it says device not compatible I request and update from indigo regarding this issue.,offers issue,0.8817399740219116
2024-09-07 18:13:33,5,0,6.0.3,,,6.0.3,Password forgot,offers issue,0.8358082175254822
2024-09-07 16:11:01,1,0,7.0.7,,,7.0.7,Stupid app. Does not open when notifications turned off,offers issue,0.6076998710632324
2024-09-07 12:15:11,1,0,,,,,This app is very lake on my android so please reduce This problem indigo.,app slowness,0.707054078578949
2024-09-07 11:46:38,1,21,7.0.7,,,7.0.7,"Very bad experience of using Indigo app after recent update. One cannot select seat as the pop up closes down as soon as you lift / move your finger. You're stuck in a never ending loop. Most of the times, your session timed out even before you start booking. Hopeless update considering they're incentivising using their app. It's rather very very off putting and makes me not want to do direct bookings with indigo app.",app slowness,0.41337740421295166
2024-09-07 11:44:28,1,1,7.0.7,,,7.0.7,Worst user interface in profile section I can't even check anything. Every time this app gets update it becomes worse.. I want to give negative stars but it's not possible..,offers issue,0.9443269371986389
2024-09-07 11:09:46,1,2,7.0.8,,,7.0.8,Too many bugs. Upcoming trips not visible. Profile not getting saved.,offers issue,0.5441721081733704
2024-09-07 10:58:17,1,0,7.0.7,,,7.0.7,Worst ever app. Too much lagging app,app slowness,0.7033066749572754
2024-09-07 10:21:18,1,1,5.1.9,,,5.1.9,The so called new version is useless since it cannot be opened. The previous one was easy to use.,offers issue,0.8779411911964417
2024-09-07 09:30:01,2,1,7.0.8,,,7.0.8,Very poor interface. Hangs up all the time. A real pain. Switching to third party travel aggregators.,offers issue,0.6454819440841675
2024-09-07 09:04:15,1,8,7.0.7,,,7.0.7,"This app was already not very good before the recent update. Now it has become completely unusable. No way to save trips, No way to retrieve bookings made with the same account, even web check in is not loading. Looking at the reviews here it is clear that all users are facing these issues but apparently the team at GoIndigo doesn't care.",offers issue,0.6063130497932434
2024-09-07 07:18:13,1,1,,,,,"Doesn't fetches Upcoming trips. Doesn't shows the profile option after login. When trying to manually retrieve a booking, it doesn't gets saved for easy access.",booking problem,0.5372933149337769
2024-09-07 06:26:42,1,0,6.0.2,,,6.0.2,Not campatible,offers issue,0.7736740112304688
2024-09-07 05:49:23,1,0,5.0.84,,,5.0.84,New app upgrade isn't compatible with older devices and cannot be installed or accessed from them,offers issue,0.8949421048164368
2024-09-07 05:15:17,1,1,7.0.8,,,7.0.8,"Version 7.0.8 doesn't work at all. Once logged in, it doesn't load any current or past trip details and keeps on in search mode.",offers issue,0.6949149966239929
2024-09-06 23:05:37,2,8,7.0.7,"Hi, Balagopal. Thanks for your valuable suggestion. We will share this feedback with our relevant team to make the application more user friendly.",2018-06-05 19:13:13,7.0.7,"I am a frequent traveler since the start of the indigo. After the recent app update, many features which were available earlier are not there. Not even the Booked tickets are seen or even unable to pull up. Overall the worst experience I have ever had with the indigo app or even I would say worst experience among all the apps I am using",booking problem,0.4937298893928528
2024-09-06 21:47:00,1,6,7.0.7,,,7.0.7,"Worst update. I am trying to reschedule my flight, and its not working. Even if I put correct OTP still saying not correct. What is the point of spending money on reschedulable flight if it does not work. I tried in web version also, There its showing no flight available for the date I am searching. I am also a developer, but these issue are worst kind of issues. I don't know what are the testing team doing before pushing such buggy code to production.",offers issue,0.5905102491378784
2024-09-06 20:51:06,1,1,7.0.8,,,7.0.8,"Worst update in the history. Can't book flight, Sign in error, upcoming trips not showing, always show error and pls try again. Just rubbish !",booking problem,0.7290199398994446
2024-09-06 19:11:57,1,1,7.0.7,,,7.0.7,"No idea which idiot designed this update. Now it does not save upcoming trips and the past history has also disappeared. And this app forced me to update, while my previous version was working well.",offers issue,0.8597329258918762
2024-09-06 16:49:18,1,0,6.0.6,,,6.0.6,Worse app,offers issue,0.92086261510849
2024-09-06 15:17:26,1,0,,,,,Unable to view my upcoming trips!!!!!,offers issue,0.6613320112228394
2024-09-06 15:11:19,1,0,6.0.6,,,6.0.6,Suddenly the app is not opening in my mobile . Causing problems Even not upgrading😭,offers issue,0.5692474246025085
2024-09-06 13:15:01,3,2,6.0.6,,,6.0.6,Asking too many questions that delays app function,app slowness,0.4846724271774292
2024-09-06 12:58:28,1,1,7.0.8,,,7.0.8,"For a multi-million dollar airlines, this is the worst possible app. Errors and glitches at every click.",offers issue,0.6812537908554077
2024-09-06 12:51:59,5,0,6.0.6,,,6.0.6,Now this app is not working,offers issue,0.8696425557136536
2024-09-06 12:26:03,1,16,7.0.7,,,7.0.7,"Wow IndiGo! With the redesign, you just ruined the purpose of installing this app. It takes forever to load, I can no longer see my upcoming flights or past booking history under My Trips. I cannot view, add or modify saved passenger details. Uninstalling it right away until you fix this mess.",app slowness,0.5433072447776794
2024-09-06 12:10:02,3,1,6.0.6,,,6.0.6,"Compatibility with my device. Today while opening the app for upgrade, it says the device is not compatible. May I know why it's like that? I am using OPPO A15s mobile.",offers issue,0.8506801724433899
2024-09-06 11:24:02,2,0,,,,,"Very dump application. It doesn't even save my trip info, I have to enter PNR number every time I go into the app.🤦🏻‍♂️🙏🏻",offers issue,0.6758248805999756
2024-09-06 11:14:58,1,0,6.0.6,,,6.0.6,"The upgrade isn't helping, error stating device not compatible... Get back to the previous version... At least I can Book the tickets",offers issue,0.48395025730133057
2024-09-06 10:35:33,1,0,7.0.7,,,7.0.7,"Dreadful app experience after the recent update. Unable to fetch booking details, and the app is full of glitches.",booking problem,0.579850971698761
2024-09-06 09:55:41,1,0,6.0.3,,,6.0.3,New version is full of bugs and exceptions. Not sure how this app passes all the tests and comes to LIVE users.,offers issue,0.9321878552436829
2024-09-06 09:52:01,1,0,,,,,Not at all able to use the app. Whats the point of having it. Even flight booking confirmation is not appearing,booking problem,0.39494433999061584
2024-09-06 09:43:22,1,0,7.0.7,,,7.0.7,Sw Esa hi saw you Sweden is the only s dwS about to ask ek word se so I'm watching s Wale the Aess ez s swew sas,offers issue,0.5794987082481384
2024-09-06 09:31:54,1,469,7.0.8,,,7.0.8,"This app is pathetic. It won't show the bookings when you need the most. Details get vanished after the first leg of round trip. It you have a connecting flight, things are worse. You will have to get a boarding pass printed at some gate for boarding the plane. Despite reporting this issue many times, things are worst from worse in bug fix release. With the recent upgrade, they have gone one step ahead and profile info or booking details are now not visible! Great job, your IT staff are amazing.",booking problem,0.5068869590759277
2024-09-06 09:12:00,1,8,7.0.7,,,7.0.7,I'm a very frequent flyer of Indigo and I just say the latest update has made the app absolutely useless! There is no travel history. My past or current booking doesn't show up. Check in won't happen. It's just useless!,booking problem,0.5046453475952148
2024-09-06 08:55:57,1,0,7.0.7,,,7.0.7,"Worst Application unnecessary update, no upcoming trips are shown in this version, old version was good",offers issue,0.9054916501045227
2024-09-06 07:37:55,1,7,7.0.7,,,7.0.7,"Probably this is the worst update (7.0.7) of the IndiGo App. Every Apps progress but IndiGo App is going in reverse direction with lots of bugs. 20.10.2015: (1) Last 5 PNR option in the booking is not showing my 2nd last purchase, whereas other old PNRs are still available. (2) Photos are not useful for such apps which makes it poorer with slow internet services. (3) There should be option for using this app OFFLINE, since all airports doesn't have internet services.",app slowness,0.3675214350223541
2024-09-06 04:25:40,5,0,7.0.7,,,7.0.7,Super service,customer service,0.9533084630966187
2024-09-06 02:51:22,1,0,7.0.7,,,7.0.7,The new updated app version is literally useless,offers issue,0.8658223748207092
2024-09-06 00:56:09,1,0,7.0.7,,,7.0.7,"After recent update I hate booking through this app, not delivering booking information on time and past booking not showing , always buffering.",booking problem,0.45676079392433167
2024-09-05 23:55:57,1,0,6.0.6,,,6.0.6,Nice now I vant even see my details and can't even fly using app,offers issue,0.3995169401168823
2024-09-05 19:08:09,1,0,,,,,App is not showing upcoming trips. Even if you tried to add it after searching the trip manually. It won't work.,offers issue,0.837574303150177
2024-09-05 18:40:59,1,7,7.0.8,,,7.0.8,Such a low quality app. It does even show the tickets booked on the app itself. Asked to add and then gives some random error. I don't know how can an airline have such pathetic app in today's times. Indigo should look into it.,offers issue,0.46045589447021484
2024-09-05 17:33:46,1,0,7.0.7,,,7.0.7,"New app is a ticket booking app, not good, not user friendly, I am unable to save all my schedued trip in the new app",booking problem,0.6017193794250488
2024-09-05 17:20:18,1,0,,,,,They upgraded it and now it's worst. I los my credit shell my refunds of 2500. Profile created my trips all.my details .. this app is erratic. Use cleartrip u get better discounts then Indigo,offers issue,0.28403380513191223
2024-09-05 16:50:03,1,13,7.0.8,,,7.0.8,"Bro just take this app off the store, fix it, and then bring it back. Only thing that sort of works is flight search but why do I need an app for that. Other than that: I can't log in to my account reliably, can't get it to load an existing reservation as guest, if it does load somehow there's no way to save the boarding pass in the app (even when logged into my account) so when I need to scan my pass I have to enter booking details again, and there's no way to manage my booking within the app.",offers issue,0.46040672063827515
2024-09-05 16:39:49,1,0,7.0.8,,,7.0.8,The old app is better than this new UI.,offers issue,0.9467286467552185
2024-09-05 16:35:20,1,5,7.0.7,,,7.0.7,"One of the worst updates in the history of all apps. Not even able to book any flights, see my trips, unable to login and logout. How is this even possible? Is there even a software team? How can an app work before but after an update cannot even login logout forget booking tickets. Garbage experience",booking problem,0.5532429218292236
2024-09-05 16:18:54,1,0,7.0.7,,,7.0.7,Previous app was better.. upgraded version in worst..,offers issue,0.8965553045272827
2024-09-05 15:53:17,1,12,7.0.8,,,7.0.8,Completely useless app. Doesn't work most of the time. Doesn't list my upcoming or past trips and there is no way to add it either. I can't even update my profile details without a GST number. Update: can't even login after the latest update.,offers issue,0.6987668871879578
2024-09-05 15:49:09,3,4,7.0.7,,,7.0.7,The App no longer lists the upcoming trips in the ' My Trip' section. Has something changed of late? You need to enter the trip code each time to list the trips. Also unable to add/ buy extra check in weight. Not finding it user friendly at the moment,offers issue,0.7417412400245667
2024-09-05 15:39:01,4,0,7.0.7,,,7.0.7,Good all the time we travel,customer service,0.41515547037124634
2024-09-05 13:24:02,2,2,7.0.8,,,7.0.8,"With the latest update of the app, facing a lot of issues. Kindly fix them asap. Or bring back the older version.",offers issue,0.8783484697341919
2024-09-05 12:20:13,1,2,7.0.7,,,7.0.7,"Not able to see my upcoming or past trip details. And the ticket is booked with my phone number,in this case also I have to enter the PNR number to see my trip details.",offers issue,0.6257901787757874
2024-09-05 12:09:51,5,0,6.0.4,,,6.0.4,affordable and comfortable timings,offers issue,0.4075782299041748
2024-09-05 09:53:27,1,0,,,,,App not compatible with the device,offers issue,0.8437521457672119
2024-09-05 08:57:24,1,0,,,,,"Rename the app to no indigo Cos this app never works Pathetic, just refuse to move an inch Bloody crashes all the time",offers issue,0.6536788940429688
2024-09-05 08:55:02,1,0,7.0.7,,,7.0.7,Latest update is hopeless. Unable to view bookings or web checkin,booking problem,0.5788595676422119
2024-09-05 08:29:50,4,0,5.1.1,,,5.1.1,Indigo app on play store is not getting installed Pl guide massage present this services are not allowed with your device Pl justify Because services were present before,offers issue,0.49756282567977905
2024-09-05 07:32:00,1,2,7.0.7,,,7.0.7,"Perfect example of ""don't fix something that isn't broken"". After the letter update the app has become unusable. The app was working perfectly fine a few monthly ago.",offers issue,0.9235490560531616
2024-09-05 04:41:21,2,0,7.0.7,,,7.0.7,Much better and faster before the update.,offers issue,0.554885745048523
2024-09-04 23:35:10,1,0,7.0.7,,,7.0.7,"Never saw such a dreadful apps! sometimes OTP does not generate, even when it does, says does not match.",offers issue,0.5843833088874817
2024-09-04 23:08:15,1,1,7.0.7,,,7.0.7,"How many times you add your PNR, ever time you open ( even in 5 min interval) your trips will disappear Horrible app",app slowness,0.44132551550865173
2024-09-04 22:50:13,1,0,6.0.6,,,6.0.6,"Very bad updated version, old version was good",offers issue,0.902783989906311
2024-09-04 22:07:59,1,1,7.0.8,,,7.0.8,New update is the totally worst. My trips is not working. Can not do webchecking.Previous version is good. Try to fix asap,offers issue,0.6211040616035461
2024-09-04 21:42:19,1,1,7.0.7,,,7.0.7,"Worst update ever, can't see my bookings, can't retrieve details for web checkin, boarding pass viewing option itself is missing. Only option that works mostly fine is booking flights. Every other function in the app is almost useless",booking problem,0.6287226676940918
2024-09-04 19:34:28,1,0,,,,,"Why my phone not compatible? I was like using a month back. Comparison Vistara ,Air india and others have compatible apps. Latest update is a failure, bring back the old version",offers issue,0.842985987663269
2024-09-04 18:26:01,5,0,6.0.6,,,6.0.6,Good application but why it's not compatible on my phone,offers issue,0.8729128837585449
2024-09-04 17:41:10,1,1,7.0.7,,,7.0.7,"Worst app! You cannot see your upcoming bookings, you cannot check your previous bookings, boarding passes etc. Why have you launched this app Indigo? Please discontinue this app, this only makes me annoying seeing soo pathetic user experience in the app. Reach out to some good UI/UX people and have basic backend data team to work in this app otherwise shut down this app.",booking problem,0.5364896059036255
2024-09-04 15:53:19,1,0,6.0.6,,,6.0.6,Very worst experience,offers issue,0.9149010181427002
2024-09-04 14:13:39,1,0,7.0.8,,,7.0.8,"I signed up with my mobile number, and it shows my name as Nalini Aramugham, no clue who that is and I have had my phone number 20 + years. Called customer care and have no clue either how to help or respond.",customer service,0.7944976687431335
2024-09-04 13:32:55,5,0,6.0.6,,,6.0.6,Good service,customer service,0.9430150389671326
2024-09-04 13:15:22,1,0,,,,,"Too slow and laggy experience. Trip details don't load up, have ended up in false situation at airport at the time of furnishing the boarding pass.",offers issue,0.7673048973083496
2024-09-04 12:40:49,1,0,,,,,New version doesn't show past or future itinerary. This is frustrating.,offers issue,0.5970191359519958
2024-09-04 11:15:13,1,0,7.0.8,,,7.0.8,Not working properly technical issue is there.,offers issue,0.9541365504264832
2024-09-04 08:47:02,1,20,7.0.7,,,7.0.7,Indigo has really messed up the app with the new UI. The quick issues I have encountered -Doesn't show upcoming trips properly. -Never shows past trip -No profile info shown -Doesn't show return leg in the trips once you take onward journey -Couldn't find the option to see boarding pass once it is generated The basic features have really gone kaput.,offers issue,0.8671428561210632
